Hours since 00:00 Jan 1,Small - Day AC,Small - Night AC,Small - No AC,Medium - Day AC,Medium - Night AC,Medium - No AC,Large - Day AC,Large - Night AC,Large - No AC,Large - Slef Con,Medium - Slef Con
6959,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6960,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6961,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6962,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6963,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6964,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6965,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6966,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6967,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6968,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6969,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6970,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6971,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6972,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6973,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6974,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6975,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
6976,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
6977,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
6978,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
6979,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
6980,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
6981,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
6982,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
6983,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
6984,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
6985,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
6986,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6987,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
6988,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
6989,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
6990,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
6991,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
6992,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
6993,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
6994,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
6995,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
6996,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
6997,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
6998,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
6999,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
7000,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
7001,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
7002,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
7003,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
7004,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
7005,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
7006,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
7007,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
7008,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
7009,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
7010,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7011,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7012,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
7013,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
7014,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
7015,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
7016,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
7017,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
7018,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
7019,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
7020,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
7021,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
7022,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
7023,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
7024,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
7025,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
7026,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
7027,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
7028,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
7029,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
7030,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
7031,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
7032,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
7033,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
7034,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7035,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7036,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
7037,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
7038,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
7039,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
7040,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
7041,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
7042,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
7043,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
7044,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
7045,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
7046,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
7047,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
7048,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
7049,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
7050,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
7051,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
7052,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
7053,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
7054,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
7055,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
7056,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
7057,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
7058,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7059,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7060,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
7061,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
7062,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
7063,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
7064,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
7065,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
7066,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
7067,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
7068,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
7069,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
7070,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
7071,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
7072,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
7073,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
7074,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
7075,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
7076,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
7077,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
7078,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
7079,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
7080,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
7081,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
7082,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7083,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
7084,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
7085,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
7086,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
7087,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
7088,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
7089,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
7090,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
7091,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
